,date,%-close_x,value,string-date_x,combined,Date,%-close_y,EPS,string-date_y
2098,2020-02-28,CSCO-close,37.309,2020-02-28,2020-02-28_CSCO-close,2020-02-28,CSCO-close,4.71,2020-02-28
2099,2020-03-31,CSCO-close,36.7297,2020-03-31,2020-03-31_CSCO-close,2020-03-31,CSCO-close,1.84,2020-03-31
2100,2020-04-30,CSCO-close,39.9563,2020-04-30,2020-04-30_CSCO-close,2020-04-30,CSCO-close,1.84,2020-04-30
2101,2020-05-29,CSCO-close,45.0852,2020-05-29,2020-05-29_CSCO-close,2020-05-29,CSCO-close,1.84,2020-05-29
2102,2020-06-30,CSCO-close,43.9727,2020-06-30,2020-06-30_CSCO-close,2020-06-30,CSCO-close,2.18,2020-06-30
2103,2020-07-31,CSCO-close,44.7567,2020-07-31,2020-07-31_CSCO-close,2020-07-31,CSCO-close,2.18,2020-07-31
2104,2020-08-31,CSCO-close,40.1195,2020-08-31,2020-08-31_CSCO-close,2020-08-31,CSCO-close,2.18,2020-08-31
2105,2020-09-30,CSCO-close,37.4303,2020-09-30,2020-09-30_CSCO-close,2020-09-30,CSCO-close,2.58,2020-09-30
2106,2020-10-30,CSCO-close,34.4305,2020-10-30,2020-10-30_CSCO-close,2020-10-30,CSCO-close,2.58,2020-10-30
2107,2020-11-30,CSCO-close,41.259,2020-11-30,2020-11-30_CSCO-close,2020-11-30,CSCO-close,2.58,2020-11-30
2108,2020-12-31,CSCO-close,42.9182,2020-12-31,2020-12-31_CSCO-close,2020-12-31,CSCO-close,2.07,2020-12-31
2109,2021-01-29,CSCO-close,43.1053,2021-01-29,2021-01-29_CSCO-close,2021-01-29,CSCO-close,2.07,2021-01-29
2110,2021-02-26,CSCO-close,43.3857,2021-02-26,2021-02-26_CSCO-close,2021-02-26,CSCO-close,2.07,2021-02-26
2111,2021-03-31,CSCO-close,49.9994,2021-03-31,2021-03-31_CSCO-close,2021-03-31,CSCO-close,1.77,2021-03-31
2112,2021-04-30,CSCO-close,49.5734,2021-04-30,2021-04-30_CSCO-close,2021-04-30,CSCO-close,1.77,2021-04-30
2113,2021-05-28,CSCO-close,51.5112,2021-05-28,2021-05-28_CSCO-close,,,,
2114,2021-06-30,CSCO-close,51.6086,2021-06-30,2021-06-30_CSCO-close,2021-06-30,CSCO-close,2.33,2021-06-30
2115,2021-07-30,CSCO-close,54.2889,2021-07-30,2021-07-30_CSCO-close,2021-07-30,CSCO-close,2.33,2021-07-30
2116,2021-08-31,CSCO-close,57.8677,2021-08-31,2021-08-31_CSCO-close,2021-08-31,CSCO-close,2.33,2021-08-31
2117,2021-09-30,CSCO-close,53.3673,2021-09-30,2021-09-30_CSCO-close,2021-09-30,CSCO-close,2.52,2021-09-30
2118,2021-10-29,CSCO-close,55.2516,2021-10-29,2021-10-29_CSCO-close,2021-10-29,CSCO-close,2.52,2021-10-29
2119,2021-11-30,CSCO-close,54.1361,2021-11-30,2021-11-30_CSCO-close,2021-11-30,CSCO-close,2.52,2021-11-30
2120,2021-12-31,CSCO-close,62.5567,2021-12-31,2021-12-31_CSCO-close,2021-12-31,CSCO-close,3.35,2021-12-31
2121,2022-01-31,CSCO-close,55.2875,2022-01-31,2022-01-31_CSCO-close,,,,
2122,2022-02-28,CSCO-close,55.3868,2022-02-28,2022-02-28_CSCO-close,,,,
2123,2022-03-31,CSCO-close,55.3768,2022-03-31,2022-03-31_CSCO-close,,,,
2124,2022-04-18,CSCO-close,51.11,2022-04-18,2022-04-18_CSCO-close,,,,
2125,2015-04-30,C-close,45.6671,2015-04-30,2015-04-30_C-close,2015-04-30,C-close,2.91,2015-04-30
2126,2015-05-29,C-close,46.3615,2015-05-29,2015-05-29_C-close,2015-05-29,C-close,2.91,2015-05-29
2127,2015-06-30,C-close,47.3559,2015-06-30,2015-06-30_C-close,2015-06-30,C-close,3.84,2015-06-30
2128,2015-07-31,C-close,50.1589,2015-07-31,2015-07-31_C-close,2015-07-31,C-close,3.84,2015-07-31
2129,2015-08-31,C-close,45.886,2015-08-31,2015-08-31_C-close,2015-08-31,C-close,3.84,2015-08-31
2130,2015-09-30,C-close,42.5656,2015-09-30,2015-09-30_C-close,2015-09-30,C-close,3.34,2015-09-30
2131,2015-10-30,C-close,45.6626,2015-10-30,2015-10-30_C-close,2015-10-30,C-close,3.34,2015-10-30
2132,2015-11-30,C-close,46.4527,2015-11-30,2015-11-30_C-close,2015-11-30,C-close,3.34,2015-11-30
2133,2015-12-31,C-close,44.4431,2015-12-31,2015-12-31_C-close,2015-12-31,C-close,4.84,2015-12-31
2134,2016-01-29,C-close,36.6131,2016-01-29,2016-01-29_C-close,2016-01-29,C-close,4.84,2016-01-29
2135,2016-02-29,C-close,33.4058,2016-02-29,2016-02-29_C-close,2016-02-29,C-close,4.84,2016-02-29
2136,2016-03-31,C-close,35.8994,2016-03-31,2016-03-31_C-close,2016-03-31,C-close,2.35,2016-03-31
2137,2016-04-29,C-close,39.8372,2016-04-29,2016-04-29_C-close,2016-04-29,C-close,2.35,2016-04-29
2138,2016-05-31,C-close,40.0868,2016-05-31,2016-05-31_C-close,2016-05-31,C-close,2.35,2016-05-31
2139,2016-06-30,C-close,36.4887,2016-06-30,2016-06-30_C-close,2016-06-30,C-close,2.95,2016-06-30
2140,2016-07-29,C-close,37.8479,2016-07-29,2016-07-29_C-close,2016-07-29,C-close,2.95,2016-07-29
2141,2016-08-31,C-close,41.2431,2016-08-31,2016-08-31_C-close,2016-08-31,C-close,2.95,2016-08-31
2142,2016-09-30,C-close,40.8025,2016-09-30,2016-09-30_C-close,2016-09-30,C-close,3.29,2016-09-30
2143,2016-10-31,C-close,42.4612,2016-10-31,2016-10-31_C-close,2016-10-31,C-close,3.29,2016-10-31
2144,2016-11-30,C-close,48.8777,2016-11-30,2016-11-30_C-close,2016-11-30,C-close,3.29,2016-11-30
2145,2016-12-30,C-close,51.5127,2016-12-30,2016-12-30_C-close,2016-12-30,C-close,3.29,2016-12-30
2146,2017-01-31,C-close,48.3923,2017-01-31,2017-01-31_C-close,2017-01-31,C-close,5.01,2017-01-31
2147,2017-02-28,C-close,51.9902,2017-02-28,2017-02-28_C-close,2017-02-28,C-close,5.01,2017-02-28
2148,2017-03-31,C-close,51.9989,2017-03-31,2017-03-31_C-close,2017-03-31,C-close,2.38,2017-03-31
2149,2017-04-28,C-close,51.5289,2017-04-28,2017-04-28_C-close,2017-04-28,C-close,2.38,2017-04-28
2150,2017-05-31,C-close,52.7666,2017-05-31,2017-05-31_C-close,2017-05-31,C-close,2.38,2017-05-31
2151,2017-06-30,C-close,58.2925,2017-06-30,2017-06-30_C-close,2017-06-30,C-close,2.97,2017-06-30
2152,2017-07-31,C-close,59.6609,2017-07-31,2017-07-31_C-close,2017-07-31,C-close,2.97,2017-07-31
2153,2017-08-31,C-close,59.5733,2017-08-31,2017-08-31_C-close,2017-08-31,C-close,2.97,2017-08-31
2154,2017-09-29,C-close,63.6978,2017-09-29,2017-09-29_C-close,2017-09-29,C-close,2.97,2017-09-29
2155,2017-10-31,C-close,64.3634,2017-10-31,2017-10-31_C-close,2017-10-31,C-close,3.3,2017-10-31
2156,2017-11-30,C-close,66.4005,2017-11-30,2017-11-30_C-close,2017-11-30,C-close,3.3,2017-11-30
2157,2017-12-29,C-close,65.4418,2017-12-29,2017-12-29_C-close,2017-12-29,C-close,3.3,2017-12-29
2158,2018-01-31,C-close,69.0213,2018-01-31,2018-01-31_C-close,2018-01-31,C-close,5.18,2018-01-31
2159,2018-02-28,C-close,66.6675,2018-02-28,2018-02-28_C-close,2018-02-28,C-close,5.18,2018-02-28
2160,2018-03-29,C-close,59.6113,2018-03-29,2018-03-29_C-close,,,,
2161,2018-04-30,C-close,60.2913,2018-04-30,2018-04-30_C-close,2018-04-30,C-close,2.45,2018-04-30
2162,2018-05-31,C-close,59.1734,2018-05-31,2018-05-31_C-close,2018-05-31,C-close,2.45,2018-05-31
2163,2018-06-29,C-close,59.3774,2018-06-29,2018-06-29_C-close,2018-06-29,C-close,2.45,2018-06-29
2164,2018-07-31,C-close,63.7873,2018-07-31,2018-07-31_C-close,2018-07-31,C-close,3.08,2018-07-31
2165,2018-08-31,C-close,63.6035,2018-08-31,2018-08-31_C-close,2018-08-31,C-close,3.08,2018-08-31
2166,2018-09-28,C-close,64.0499,2018-09-28,2018-09-28_C-close,2018-09-28,C-close,3.08,2018-09-28
2167,2018-10-31,C-close,58.443,2018-10-31,2018-10-31_C-close,2018-10-31,C-close,3.42,2018-10-31
2168,2018-11-30,C-close,58.2397,2018-11-30,2018-11-30_C-close,2018-11-30,C-close,3.42,2018-11-30
2169,2018-12-31,C-close,46.7967,2018-12-31,2018-12-31_C-close,2018-12-31,C-close,4.87,2018-12-31
2170,2019-01-31,C-close,57.9431,2019-01-31,2019-01-31_C-close,2019-01-31,C-close,4.87,2019-01-31
2171,2019-02-28,C-close,57.9181,2019-02-28,2019-02-28_C-close,2019-02-28,C-close,4.87,2019-02-28
2172,2019-03-29,C-close,56.3249,2019-03-29,2019-03-29_C-close,2019-03-29,C-close,4.87,2019-03-29
2173,2019-04-30,C-close,64.0014,2019-04-30,2019-04-30_C-close,2019-04-30,C-close,2.25,2019-04-30
2174,2019-05-31,C-close,56.6197,2019-05-31,2019-05-31_C-close,2019-05-31,C-close,2.25,2019-05-31
2175,2019-06-28,C-close,63.7986,2019-06-28,2019-06-28_C-close,2019-06-28,C-close,2.25,2019-06-28
2176,2019-07-31,C-close,64.828,2019-07-31,2019-07-31_C-close,2019-07-31,C-close,3.17,2019-07-31
2177,2019-08-30,C-close,59.0662,2019-08-30,2019-08-30_C-close,2019-08-30,C-close,3.17,2019-08-30
2178,2019-09-30,C-close,63.4078,2019-09-30,2019-09-30_C-close,2019-09-30,C-close,2.68,2019-09-30
2179,2019-10-31,C-close,65.9596,2019-10-31,2019-10-31_C-close,2019-10-31,C-close,2.68,2019-10-31
2180,2019-11-29,C-close,69.4281,2019-11-29,2019-11-29_C-close,2019-11-29,C-close,2.68,2019-11-29
2181,2019-12-31,C-close,73.8367,2019-12-31,2019-12-31_C-close,2019-12-31,C-close,4.71,2019-12-31
2182,2020-01-31,C-close,69.2433,2020-01-31,2020-01-31_C-close,2020-01-31,C-close,4.71,2020-01-31
2183,2020-02-28,C-close,59.0536,2020-02-28,2020-02-28_C-close,2020-02-28,C-close,4.71,2020-02-28
2184,2020-03-31,C-close,39.1954,2020-03-31,2020-03-31_C-close,2020-03-31,C-close,1.84,2020-03-31
2185,2020-04-30,C-close,45.1882,2020-04-30,2020-04-30_C-close,2020-04-30,C-close,1.84,2020-04-30
2186,2020-05-29,C-close,45.0828,2020-05-29,2020-05-29_C-close,2020-05-29,C-close,1.84,2020-05-29
2187,2020-06-30,C-close,48.0846,2020-06-30,2020-06-30_C-close,2020-06-30,C-close,2.18,2020-06-30
2188,2020-07-31,C-close,47.5388,2020-07-31,2020-07-31_C-close,2020-07-31,C-close,2.18,2020-07-31
2189,2020-08-31,C-close,48.594,2020-08-31,2020-08-31_C-close,2020-08-31,C-close,2.18,2020-08-31
2190,2020-09-30,C-close,40.9798,2020-09-30,2020-09-30_C-close,2020-09-30,C-close,2.58,2020-09-30
2191,2020-10-30,C-close,39.8581,2020-10-30,2020-10-30_C-close,2020-10-30,C-close,2.58,2020-10-30
2192,2020-11-30,C-close,52.9933,2020-11-30,2020-11-30_C-close,2020-11-30,C-close,2.58,2020-11-30
2193,2020-12-31,C-close,59.3348,2020-12-31,2020-12-31_C-close,2020-12-31,C-close,2.07,2020-12-31
2194,2021-01-29,C-close,56.294,2021-01-29,2021-01-29_C-close,2021-01-29,C-close,2.07,2021-01-29
2195,2021-02-26,C-close,63.9532,2021-02-26,2021-02-26_C-close,2021-02-26,C-close,2.07,2021-02-26
2196,2021-03-31,C-close,70.6223,2021-03-31,2021-03-31_C-close,2021-03-31,C-close,1.77,2021-03-31
2197,2021-04-30,C-close,69.6516,2021-04-30,2021-04-30_C-close,2021-04-30,C-close,1.77,2021-04-30
2198,2021-05-28,C-close,76.955,2021-05-28,2021-05-28_C-close,,,,
2199,2021-06-30,C-close,69.1725,2021-06-30,2021-06-30_C-close,2021-06-30,C-close,2.33,2021-06-30
2200,2021-07-30,C-close,66.6109,2021-07-30,2021-07-30_C-close,2021-07-30,C-close,2.33,2021-07-30
2201,2021-08-31,C-close,70.8369,2021-08-31,2021-08-31_C-close,2021-08-31,C-close,2.33,2021-08-31
2202,2021-09-30,C-close,69.1327,2021-09-30,2021-09-30_C-close,2021-09-30,C-close,2.52,2021-09-30
2203,2021-10-29,C-close,68.6303,2021-10-29,2021-10-29_C-close,2021-10-29,C-close,2.52,2021-10-29
2204,2021-11-30,C-close,63.2121,2021-11-30,2021-11-30_C-close,2021-11-30,C-close,2.52,2021-11-30
2205,2021-12-31,C-close,59.9275,2021-12-31,2021-12-31_C-close,2021-12-31,C-close,3.35,2021-12-31
2206,2022-01-31,C-close,64.6213,2022-01-31,2022-01-31_C-close,,,,
2207,2022-02-28,C-close,59.23,2022-02-28,2022-02-28_C-close,,,,
2208,2022-03-31,C-close,53.4,2022-03-31,2022-03-31_C-close,,,,
2209,2022-04-18,C-close,52.31,2022-04-18,2022-04-18_C-close,,,,
2210,2015-04-30,KO-close,32.3156,2015-04-30,2015-04-30_KO-close,2015-04-30,KO-close,2.91,2015-04-30
2211,2015-05-29,KO-close,32.6343,2015-05-29,2015-05-29_KO-close,2015-05-29,KO-close,2.91,2015-05-29
2212,2015-06-30,KO-close,31.5132,2015-06-30,2015-06-30_KO-close,2015-06-30,KO-close,3.84,2015-06-30
2213,2015-07-31,KO-close,32.9993,2015-07-31,2015-07-31_KO-close,2015-07-31,KO-close,3.84,2015-07-31
2214,2015-08-31,KO-close,31.5855,2015-08-31,2015-08-31_KO-close,2015-08-31,KO-close,3.84,2015-08-31
2215,2015-09-30,KO-close,32.507,2015-09-30,2015-09-30_KO-close,2015-09-30,KO-close,3.34,2015-09-30
2216,2015-10-30,KO-close,34.3139,2015-10-30,2015-10-30_KO-close,2015-10-30,KO-close,3.34,2015-10-30
2217,2015-11-30,KO-close,34.7967,2015-11-30,2015-11-30_KO-close,2015-11-30,KO-close,3.34,2015-11-30
2218,2015-12-31,KO-close,35.0743,2015-12-31,2015-12-31_KO-close,2015-12-31,KO-close,4.84,2015-12-31
2219,2016-01-29,KO-close,35.0417,2016-01-29,2016-01-29_KO-close,2016-01-29,KO-close,4.84,2016-01-29
2220,2016-02-29,KO-close,35.2131,2016-02-29,2016-02-29_KO-close,2016-02-29,KO-close,4.84,2016-02-29
2221,2016-03-31,KO-close,38.168,2016-03-31,2016-03-31_KO-close,2016-03-31,KO-close,2.35,2016-03-31
2222,2016-04-29,KO-close,36.8598,2016-04-29,2016-04-29_KO-close,2016-04-29,KO-close,2.35,2016-04-29
2223,2016-05-31,KO-close,36.6953,2016-05-31,2016-05-31_KO-close,2016-05-31,KO-close,2.35,2016-05-31
2224,2016-06-30,KO-close,37.5852,2016-06-30,2016-06-30_KO-close,2016-06-30,KO-close,2.95,2016-06-30
2225,2016-07-29,KO-close,36.1756,2016-07-29,2016-07-29_KO-close,2016-07-29,KO-close,2.95,2016-07-29
2226,2016-08-31,KO-close,36.0098,2016-08-31,2016-08-31_KO-close,2016-08-31,KO-close,2.95,2016-08-31
2227,2016-09-30,KO-close,35.3799,2016-09-30,2016-09-30_KO-close,2016-09-30,KO-close,3.29,2016-09-30
2228,2016-10-31,KO-close,35.4468,2016-10-31,2016-10-31_KO-close,2016-10-31,KO-close,3.29,2016-10-31
2229,2016-11-30,KO-close,34.0199,2016-11-30,2016-11-30_KO-close,2016-11-30,KO-close,3.29,2016-11-30
2230,2016-12-30,KO-close,34.9558,2016-12-30,2016-12-30_KO-close,2016-12-30,KO-close,3.29,2016-12-30
2231,2017-01-31,KO-close,35.0485,2017-01-31,2017-01-31_KO-close,2017-01-31,KO-close,5.01,2017-01-31
2232,2017-02-28,KO-close,35.3773,2017-02-28,2017-02-28_KO-close,2017-02-28,KO-close,5.01,2017-02-28
2233,2017-03-31,KO-close,36.097,2017-03-31,2017-03-31_KO-close,2017-03-31,KO-close,2.38,2017-03-31
2234,2017-04-28,KO-close,36.7009,2017-04-28,2017-04-28_KO-close,2017-04-28,KO-close,2.38,2017-04-28
2235,2017-05-31,KO-close,38.6742,2017-05-31,2017-05-31_KO-close,2017-05-31,KO-close,2.38,2017-05-31
2236,2017-06-30,KO-close,38.4603,2017-06-30,2017-06-30_KO-close,2017-06-30,KO-close,2.97,2017-06-30
2237,2017-07-31,KO-close,39.3092,2017-07-31,2017-07-31_KO-close,2017-07-31,KO-close,2.97,2017-07-31
2238,2017-08-31,KO-close,39.0606,2017-08-31,2017-08-31_KO-close,2017-08-31,KO-close,2.97,2017-08-31
2239,2017-09-29,KO-close,38.9072,2017-09-29,2017-09-29_KO-close,2017-09-29,KO-close,2.97,2017-09-29
2240,2017-10-31,KO-close,39.7457,2017-10-31,2017-10-31_KO-close,2017-10-31,KO-close,3.3,2017-10-31
2241,2017-11-30,KO-close,39.884,2017-11-30,2017-11-30_KO-close,2017-11-30,KO-close,3.3,2017-11-30
2242,2017-12-29,KO-close,39.9798,2017-12-29,2017-12-29_KO-close,2017-12-29,KO-close,3.3,2017-12-29
2243,2018-01-31,KO-close,41.4699,2018-01-31,2018-01-31_KO-close,2018-01-31,KO-close,5.18,2018-01-31
2244,2018-02-28,KO-close,37.6619,2018-02-28,2018-02-28_KO-close,2018-02-28,KO-close,5.18,2018-02-28
2245,2018-03-29,KO-close,38.182,2018-03-29,2018-03-29_KO-close,,,,
2246,2018-04-30,KO-close,37.9886,2018-04-30,2018-04-30_KO-close,2018-04-30,KO-close,2.45,2018-04-30
2247,2018-05-31,KO-close,37.804,2018-05-31,2018-05-31_KO-close,2018-05-31,KO-close,2.45,2018-05-31
2248,2018-06-29,KO-close,38.9052,2018-06-29,2018-06-29_KO-close,2018-06-29,KO-close,2.45,2018-06-29
2249,2018-07-31,KO-close,41.3622,2018-07-31,2018-07-31_KO-close,2018-07-31,KO-close,3.08,2018-07-31
2250,2018-08-31,KO-close,39.5349,2018-08-31,2018-08-31_KO-close,2018-08-31,KO-close,3.08,2018-08-31
2251,2018-09-28,KO-close,41.3206,2018-09-28,2018-09-28_KO-close,2018-09-28,KO-close,3.08,2018-09-28
2252,2018-10-31,KO-close,42.8324,2018-10-31,2018-10-31_KO-close,2018-10-31,KO-close,3.42,2018-10-31
2253,2018-11-30,KO-close,45.4458,2018-11-30,2018-11-30_KO-close,2018-11-30,KO-close,3.42,2018-11-30
2254,2018-12-31,KO-close,42.6956,2018-12-31,2018-12-31_KO-close,2018-12-31,KO-close,4.87,2018-12-31
2255,2019-01-31,KO-close,43.3989,2019-01-31,2019-01-31_KO-close,2019-01-31,KO-close,4.87,2019-01-31
2256,2019-02-28,KO-close,40.8832,2019-02-28,2019-02-28_KO-close,2019-02-28,KO-close,4.87,2019-02-28
2257,2019-03-29,KO-close,42.6236,2019-03-29,2019-03-29_KO-close,2019-03-29,KO-close,4.87,2019-03-29
2258,2019-04-30,KO-close,44.6247,2019-04-30,2019-04-30_KO-close,2019-04-30,KO-close,2.25,2019-04-30
2259,2019-05-31,KO-close,44.6884,2019-05-31,2019-05-31_KO-close,2019-05-31,KO-close,2.25,2019-05-31
2260,2019-06-28,KO-close,46.6789,2019-06-28,2019-06-28_KO-close,2019-06-28,KO-close,2.25,2019-06-28
2261,2019-07-31,KO-close,48.2465,2019-07-31,2019-07-31_KO-close,2019-07-31,KO-close,3.17,2019-07-31
2262,2019-08-30,KO-close,50.4557,2019-08-30,2019-08-30_KO-close,2019-08-30,KO-close,3.17,2019-08-30
2263,2019-09-30,KO-close,50.2736,2019-09-30,2019-09-30_KO-close,2019-09-30,KO-close,2.68,2019-09-30
2264,2019-10-31,KO-close,50.2644,2019-10-31,2019-10-31_KO-close,2019-10-31,KO-close,2.68,2019-10-31
2265,2019-11-29,KO-close,49.6826,2019-11-29,2019-11-29_KO-close,2019-11-29,KO-close,2.68,2019-11-29
2266,2019-12-31,KO-close,51.4968,2019-12-31,2019-12-31_KO-close,2019-12-31,KO-close,4.71,2019-12-31
2267,2020-01-31,KO-close,54.3345,2020-01-31,2020-01-31_KO-close,2020-01-31,KO-close,4.71,2020-01-31
2268,2020-02-28,KO-close,49.7663,2020-02-28,2020-02-28_KO-close,2020-02-28,KO-close,4.71,2020-02-28
2269,2020-03-31,KO-close,41.5178,2020-03-31,2020-03-31_KO-close,2020-03-31,KO-close,1.84,2020-03-31
2270,2020-04-30,KO-close,43.0565,2020-04-30,2020-04-30_KO-close,2020-04-30,KO-close,1.84,2020-04-30
2271,2020-05-29,KO-close,43.7978,2020-05-29,2020-05-29_KO-close,2020-05-29,KO-close,1.84,2020-05-29
2272,2020-06-30,KO-close,42.2982,2020-06-30,2020-06-30_KO-close,2020-06-30,KO-close,2.18,2020-06-30
2273,2020-07-31,KO-close,44.7217,2020-07-31,2020-07-31_KO-close,2020-07-31,KO-close,2.18,2020-07-31
2274,2020-08-31,KO-close,46.8896,2020-08-31,2020-08-31_KO-close,2020-08-31,KO-close,2.18,2020-08-31
2275,2020-09-30,KO-close,47.116,2020-09-30,2020-09-30_KO-close,2020-09-30,KO-close,2.58,2020-09-30
2276,2020-10-30,KO-close,45.8659,2020-10-30,2020-10-30_KO-close,2020-10-30,KO-close,2.58,2020-10-30
2277,2020-11-30,KO-close,49.6355,2020-11-30,2020-11-30_KO-close,2020-11-30,KO-close,2.58,2020-11-30
2278,2020-12-31,KO-close,52.7522,2020-12-31,2020-12-31_KO-close,2020-12-31,KO-close,2.07,2020-12-31
2279,2021-01-29,KO-close,46.3169,2021-01-29,2021-01-29_KO-close,2021-01-29,KO-close,2.07,2021-01-29
2280,2021-02-26,KO-close,47.1249,2021-02-26,2021-02-26_KO-close,2021-02-26,KO-close,2.07,2021-02-26
2281,2021-03-31,KO-close,51.1261,2021-03-31,2021-03-31_KO-close,2021-03-31,KO-close,1.77,2021-03-31
2282,2021-04-30,KO-close,52.358,2021-04-30,2021-04-30_KO-close,2021-04-30,KO-close,1.77,2021-04-30
2283,2021-05-28,KO-close,53.6286,2021-05-28,2021-05-28_KO-close,,,,
2284,2021-06-30,KO-close,52.8809,2021-06-30,2021-06-30_KO-close,2021-06-30,KO-close,2.33,2021-06-30
2285,2021-07-30,KO-close,55.7345,2021-07-30,2021-07-30_KO-close,2021-07-30,KO-close,2.33,2021-07-30
2286,2021-08-31,KO-close,55.0309,2021-08-31,2021-08-31_KO-close,2021-08-31,KO-close,2.33,2021-08-31
2287,2021-09-30,KO-close,51.6649,2021-09-30,2021-09-30_KO-close,2021-09-30,KO-close,2.52,2021-09-30
2288,2021-10-29,KO-close,55.505,2021-10-29,2021-10-29_KO-close,2021-10-29,KO-close,2.52,2021-10-29
2289,2021-11-30,KO-close,52.0587,2021-11-30,2021-11-30_KO-close,2021-11-30,KO-close,2.52,2021-11-30
2290,2021-12-31,KO-close,58.7683,2021-12-31,2021-12-31_KO-close,2021-12-31,KO-close,3.35,2021-12-31
2291,2022-01-31,KO-close,60.5549,2022-01-31,2022-01-31_KO-close,,,,
2292,2022-02-28,KO-close,61.7757,2022-02-28,2022-02-28_KO-close,,,,
2293,2022-03-31,KO-close,62.0,2022-03-31,2022-03-31_KO-close,,,,
2294,2022-04-18,KO-close,64.44,2022-04-18,2022-04-18_KO-close,,,,
2295,2015-04-30,MA-close,86.4407,2015-04-30,2015-04-30_MA-close,2015-04-30,MA-close,2.91,2015-04-30
2296,2015-05-29,MA-close,88.405,2015-05-29,2015-05-29_MA-close,2015-05-29,MA-close,2.91,2015-05-29
2297,2015-06-30,MA-close,89.5741,2015-06-30,2015-06-30_MA-close,2015-06-30,MA-close,3.84,2015-06-30
2298,2015-07-31,MA-close,93.4893,2015-07-31,2015-07-31_MA-close,2015-07-31,MA-close,3.84,2015-07-31
2299,2015-08-31,MA-close,88.6613,2015-08-31,2015-08-31_MA-close,2015-08-31,MA-close,3.84,2015-08-31
2300,2015-09-30,MA-close,86.5016,2015-09-30,2015-09-30_MA-close,2015-09-30,MA-close,3.34,2015-09-30
2301,2015-10-30,MA-close,95.1752,2015-10-30,2015-10-30_MA-close,2015-10-30,MA-close,3.34,2015-10-30
2302,2015-11-30,MA-close,94.1464,2015-11-30,2015-11-30_MA-close,2015-11-30,MA-close,3.34,2015-11-30
2303,2015-12-31,MA-close,93.608,2015-12-31,2015-12-31_MA-close,2015-12-31,MA-close,4.84,2015-12-31
2304,2016-01-29,MA-close,85.7733,2016-01-29,2016-01-29_MA-close,2016-01-29,MA-close,4.84,2016-01-29
2305,2016-02-29,MA-close,83.7405,2016-02-29,2016-02-29_MA-close,2016-02-29,MA-close,4.84,2016-02-29
2306,2016-03-31,MA-close,91.0432,2016-03-31,2016-03-31_MA-close,2016-03-31,MA-close,2.35,2016-03-31
2307,2016-04-29,MA-close,93.6295,2016-04-29,2016-04-29_MA-close,2016-04-29,MA-close,2.35,2016-04-29
2308,2016-05-31,MA-close,92.5772,2016-05-31,2016-05-31_MA-close,2016-05-31,MA-close,2.35,2016-05-31
2309,2016-06-30,MA-close,85.0089,2016-06-30,2016-06-30_MA-close,2016-06-30,MA-close,2.95,2016-06-30
2310,2016-07-29,MA-close,92.1413,2016-07-29,2016-07-29_MA-close,2016-07-29,MA-close,2.95,2016-07-29
2311,2016-08-31,MA-close,93.4861,2016-08-31,2016-08-31_MA-close,2016-08-31,MA-close,2.95,2016-08-31
2312,2016-09-30,MA-close,98.4588,2016-09-30,2016-09-30_MA-close,2016-09-30,MA-close,3.29,2016-09-30
2313,2016-10-31,MA-close,103.7301,2016-10-31,2016-10-31_MA-close,2016-10-31,MA-close,3.29,2016-10-31
2314,2016-11-30,MA-close,99.0583,2016-11-30,2016-11-30_MA-close,2016-11-30,MA-close,3.29,2016-11-30
2315,2016-12-30,MA-close,100.076,2016-12-30,2016-12-30_MA-close,2016-12-30,MA-close,3.29,2016-12-30
2316,2017-01-31,MA-close,103.2733,2017-01-31,2017-01-31_MA-close,2017-01-31,MA-close,5.01,2017-01-31
2317,2017-02-28,MA-close,107.2845,2017-02-28,2017-02-28_MA-close,2017-02-28,MA-close,5.01,2017-02-28
2318,2017-03-31,MA-close,109.2367,2017-03-31,2017-03-31_MA-close,2017-03-31,MA-close,2.38,2017-03-31
2319,2017-04-28,MA-close,113.1978,2017-04-28,2017-04-28_MA-close,2017-04-28,MA-close,2.38,2017-04-28
2320,2017-05-31,MA-close,119.5818,2017-05-31,2017-05-31_MA-close,2017-05-31,MA-close,2.38,2017-05-31
2321,2017-06-30,MA-close,118.1901,2017-06-30,2017-06-30_MA-close,2017-06-30,MA-close,2.97,2017-06-30
2322,2017-07-31,MA-close,124.594,2017-07-31,2017-07-31_MA-close,2017-07-31,MA-close,2.97,2017-07-31
2323,2017-08-31,MA-close,129.956,2017-08-31,2017-08-31_MA-close,2017-08-31,MA-close,2.97,2017-08-31
2324,2017-09-29,MA-close,137.6579,2017-09-29,2017-09-29_MA-close,2017-09-29,MA-close,2.97,2017-09-29
2325,2017-10-31,MA-close,145.2599,2017-10-31,2017-10-31_MA-close,2017-10-31,MA-close,3.3,2017-10-31
2326,2017-11-30,MA-close,146.9198,2017-11-30,2017-11-30_MA-close,2017-11-30,MA-close,3.3,2017-11-30
2327,2017-12-29,MA-close,147.7888,2017-12-29,2017-12-29_MA-close,2017-12-29,MA-close,3.3,2017-12-29
2328,2018-01-31,MA-close,165.2716,2018-01-31,2018-01-31_MA-close,2018-01-31,MA-close,5.18,2018-01-31
2329,2018-02-28,MA-close,171.8825,2018-02-28,2018-02-28_MA-close,2018-02-28,MA-close,5.18,2018-02-28
