,date,%-close,value
10131,2014-10-31,NVDA-close,4.6779
10132,2014-11-28,NVDA-close,5.0415
10133,2014-12-31,NVDA-close,4.8204
10134,2015-01-30,NVDA-close,4.6172
10135,2015-02-27,NVDA-close,5.3238
10136,2015-03-31,NVDA-close,5.0499
10137,2015-04-30,NVDA-close,5.3564
10138,2015-05-29,NVDA-close,5.3654
10139,2015-06-30,NVDA-close,4.8757
10140,2015-07-31,NVDA-close,4.8369
10141,2015-08-31,NVDA-close,5.4733
10142,2015-09-30,NVDA-close,5.9992
10143,2015-10-30,NVDA-close,6.9074
10144,2015-11-30,NVDA-close,7.7517
10145,2015-12-31,NVDA-close,8.0547
10146,2016-01-29,NVDA-close,7.1578
10147,2016-02-29,NVDA-close,7.6918
10148,2016-03-31,NVDA-close,8.7391
10149,2016-04-29,NVDA-close,8.7146
10150,2016-05-31,NVDA-close,11.4882
10151,2016-06-30,NVDA-close,11.5595
10152,2016-07-29,NVDA-close,14.0406
10153,2016-08-31,NVDA-close,15.1108
10154,2016-09-30,NVDA-close,16.8796
10155,2016-10-31,NVDA-close,17.5299
10156,2016-11-30,NVDA-close,22.7468
10157,2016-12-30,NVDA-close,26.334
10158,2017-01-31,NVDA-close,26.936
10159,2017-02-28,NVDA-close,25.068
10160,2017-03-31,NVDA-close,26.9083
10161,2017-04-28,NVDA-close,25.7646
10162,2017-05-31,NVDA-close,35.6946
10163,2017-06-30,NVDA-close,35.7465
10164,2017-07-31,NVDA-close,40.1852
10165,2017-08-31,NVDA-close,41.9349
10166,2017-09-29,NVDA-close,44.244
10167,2017-10-31,NVDA-close,51.1836
10168,2017-11-30,NVDA-close,49.7086
10169,2017-12-29,NVDA-close,47.9229
10170,2018-01-31,NVDA-close,60.8757
10171,2018-02-28,NVDA-close,59.9718
10172,2018-03-29,NVDA-close,57.392
10173,2018-04-30,NVDA-close,55.7341
10174,2018-05-31,NVDA-close,62.5349
10175,2018-06-29,NVDA-close,58.7435
10176,2018-07-31,NVDA-close,60.7173
10177,2018-08-31,NVDA-close,69.637
10178,2018-09-28,NVDA-close,69.7213
10179,2018-10-31,NVDA-close,52.3071
10180,2018-11-30,NVDA-close,40.5884
10181,2018-12-31,NVDA-close,33.1551
10182,2019-01-31,NVDA-close,35.7008
10183,2019-02-28,NVDA-close,38.3507
10184,2019-03-29,NVDA-close,44.6405
10185,2019-04-30,NVDA-close,44.9985
10186,2019-05-31,NVDA-close,33.7155
10187,2019-06-28,NVDA-close,40.8763
10188,2019-07-31,NVDA-close,41.9938
10189,2019-08-30,NVDA-close,41.7341
10190,2019-09-30,NVDA-close,43.3684
10191,2019-10-31,NVDA-close,50.0829
10192,2019-11-29,NVDA-close,54.039
10193,2019-12-31,NVDA-close,58.6665
10194,2020-01-31,NVDA-close,58.9482
10195,2020-02-28,NVDA-close,67.3782
10196,2020-03-31,NVDA-close,65.7641
10197,2020-04-30,NVDA-close,72.9193
10198,2020-05-29,NVDA-close,88.5719
10199,2020-06-30,NVDA-close,94.8248
10200,2020-07-31,NVDA-close,105.9769
10201,2020-08-31,NVDA-close,133.53
10202,2020-09-30,NVDA-close,135.1266
10203,2020-10-30,NVDA-close,125.1747
10204,2020-11-30,NVDA-close,133.8383
10205,2020-12-31,NVDA-close,130.4168
10206,2021-01-29,NVDA-close,129.765
10207,2021-02-26,NVDA-close,137.0051
10208,2021-03-31,NVDA-close,133.3889
10209,2021-04-30,NVDA-close,149.9898
10210,2021-05-28,NVDA-close,162.3311
10211,2021-06-30,NVDA-close,199.9308
10212,2021-07-30,NVDA-close,194.8982
10213,2021-08-31,NVDA-close,223.7846
10214,2021-09-30,NVDA-close,207.0994
10215,2021-10-29,NVDA-close,255.5953
10216,2021-11-30,NVDA-close,326.6645
10217,2021-12-31,NVDA-close,294.0614
10218,2022-01-31,NVDA-close,244.8196
10219,2022-02-28,NVDA-close,243.8097
10220,2022-03-31,NVDA-close,272.86
10221,2022-04-18,NVDA-close,217.83
10222,1999-12-31,GE-close,219.5097
10223,2000-01-31,GE-close,190.0762
10224,2000-02-29,GE-close,187.7783
10225,2000-03-31,GE-close,221.4165
10226,2000-04-28,GE-close,223.7213
10227,2000-05-31,GE-close,224.6318
10228,2000-06-30,GE-close,226.211
10229,2000-07-31,GE-close,221.2235
10230,2000-08-31,GE-close,250.9254
10231,2000-09-29,GE-close,248.0008
10232,2000-10-31,GE-close,235.131
10233,2000-11-30,GE-close,212.6089
10234,2000-12-29,GE-close,206.342
10235,2001-01-31,GE-close,197.9059
10236,2001-02-28,GE-close,200.144
10237,2001-03-30,GE-close,180.8122
10238,2001-04-30,GE-close,209.6229
10239,2001-05-31,GE-close,211.653
10240,2001-06-29,GE-close,211.653
10241,2001-07-31,GE-close,188.5163
10242,2001-08-31,GE-close,177.2487
10243,2001-09-28,GE-close,161.9409
10244,2001-10-31,GE-close,158.5019
10245,2001-11-30,GE-close,167.6002
10246,2001-12-31,GE-close,175.2452
10247,2002-01-31,GE-close,162.4342
10248,2002-02-28,GE-close,169.1188
10249,2002-03-28,GE-close,164.2869
10250,2002-04-30,GE-close,138.5896
10251,2002-05-31,GE-close,136.7886
10252,2002-06-28,GE-close,128.3865
10253,2002-07-31,GE-close,142.3079
10254,2002-08-30,GE-close,133.2479
10255,2002-09-30,GE-close,109.6669
10256,2002-10-31,GE-close,112.3363
10257,2002-11-29,GE-close,120.6559
10258,2002-12-31,GE-close,109.1656
10259,2003-01-31,GE-close,103.7409
10260,2003-02-28,GE-close,108.6972
10261,2003-03-31,GE-close,115.2507
10262,2003-04-30,GE-close,133.1032
10263,2003-05-30,GE-close,129.7135
10264,2003-06-30,GE-close,130.468
10265,2003-07-31,GE-close,129.3762
10266,2003-08-29,GE-close,134.5167
10267,2003-09-30,GE-close,136.4566
10268,2003-10-31,GE-close,132.7946
10269,2003-11-28,GE-close,131.2382
10270,2003-12-31,GE-close,142.7323
10271,2004-01-30,GE-close,154.9415
10272,2004-02-27,GE-close,150.7446
10273,2004-03-31,GE-close,141.4738
10274,2004-04-30,GE-close,138.8316
10275,2004-05-28,GE-close,144.255
10276,2004-06-30,GE-close,151.0912
10277,2004-07-30,GE-close,155.0551
10278,2004-08-31,GE-close,152.9099
10279,2004-09-30,GE-close,157.5311
10280,2004-10-29,GE-close,160.0643
10281,2004-11-30,GE-close,165.8814
10282,2004-12-31,GE-close,172.252
10283,2005-01-31,GE-close,170.5059
10284,2005-02-28,GE-close,167.145
10285,2005-03-31,GE-close,171.2286
10286,2005-04-29,GE-close,171.8934
10287,2005-05-31,GE-close,173.223
10288,2005-06-30,GE-close,165.5777
10289,2005-07-29,GE-close,164.8609
10290,2005-08-31,GE-close,160.608
10291,2005-09-30,GE-close,161.9577
10292,2005-10-31,GE-close,163.1121
10293,2005-11-30,GE-close,171.8185
10294,2005-12-30,GE-close,169.7856
10295,2006-01-31,GE-close,158.6442
10296,2006-02-28,GE-close,160.4223
10297,2006-03-31,GE-close,169.7441
10298,2006-04-28,GE-close,168.8168
10299,2006-05-31,GE-close,167.2062
10300,2006-06-30,GE-close,162.0714
10301,2006-07-31,GE-close,160.7438
10302,2006-08-31,GE-close,167.4804
10303,2006-09-29,GE-close,174.8377
10304,2006-10-31,GE-close,173.8966
10305,2006-11-30,GE-close,174.7386
10306,2006-12-29,GE-close,185.664
10307,2007-01-31,GE-close,179.876
10308,2007-02-28,GE-close,175.5656
10309,2007-03-30,GE-close,177.8287
10310,2007-04-30,GE-close,185.3724
10311,2007-05-31,GE-close,188.9933
10312,2007-06-29,GE-close,193.9029
10313,2007-07-31,GE-close,196.3343
10314,2007-08-31,GE-close,196.8915
10315,2007-09-28,GE-close,211.1308
10316,2007-10-31,GE-close,209.9068
10317,2007-11-30,GE-close,195.2704
10318,2007-12-31,GE-close,190.6535
10319,2008-01-31,GE-close,181.8588
10320,2008-02-29,GE-close,172.0095
10321,2008-03-31,GE-close,192.0963
10322,2008-04-30,GE-close,169.7258
10323,2008-05-30,GE-close,159.4488
10324,2008-06-30,GE-close,140.0702
10325,2008-07-31,GE-close,148.4671
10326,2008-08-29,GE-close,147.4699
10327,2008-09-30,GE-close,135.4985
10328,2008-10-31,GE-close,103.6697
10329,2008-11-28,GE-close,91.2357
10330,2008-12-31,GE-close,87.7379
10331,2009-01-30,GE-close,65.6951
10332,2009-02-27,GE-close,47.5097
10333,2009-03-31,GE-close,56.4422
10334,2009-04-30,GE-close,70.6225
10335,2009-05-29,GE-close,75.2563
10336,2009-06-30,GE-close,65.9771
10337,2009-07-31,GE-close,75.4346
10338,2009-08-31,GE-close,78.2493
10339,2009-09-30,GE-close,92.9904
10340,2009-10-30,GE-close,80.7578
10341,2009-11-30,GE-close,90.7251
10342,2009-12-31,GE-close,86.2408
10343,2010-01-29,GE-close,91.6558
10344,2010-02-26,GE-close,92.1168
10345,2010-03-31,GE-close,104.3914
10346,2010-04-30,GE-close,108.1771
10347,2010-05-28,GE-close,93.7802
10348,2010-06-30,GE-close,83.23
10349,2010-07-30,GE-close,93.0421
10350,2010-08-31,GE-close,83.5763
10351,2010-09-30,GE-close,94.486
10352,2010-10-29,GE-close,93.1486
10353,2010-11-30,GE-close,92.0439
10354,2010-12-31,GE-close,107.172
10355,2011-01-31,GE-close,118.0122
10356,2011-02-28,GE-close,123.4166
10357,2011-03-31,GE-close,118.2841
10358,2011-04-29,GE-close,120.6439
10359,2011-05-31,GE-close,115.8653
10360,2011-06-30,GE-close,112.1688
10361,2011-07-29,GE-close,106.5187
10362,2011-08-31,GE-close,97.0028
10363,2011-09-30,GE-close,91.3645
10364,2011-10-31,GE-close,100.3089
10365,2011-11-30,GE-close,95.5065
10366,2011-12-30,GE-close,108.525
10367,2012-01-31,GE-close,113.3725
10368,2012-02-29,GE-close,116.449
10369,2012-03-30,GE-close,122.684
10370,2012-04-30,GE-close,119.6888
10371,2012-05-31,GE-close,116.6935
10372,2012-06-29,GE-close,128.4998
10373,2012-07-31,GE-close,127.9448
10374,2012-08-31,GE-close,127.6982
10375,2012-09-28,GE-close,141.0915
10376,2012-10-31,GE-close,130.8405
10377,2012-11-30,GE-close,131.2754
10378,2012-12-31,GE-close,131.5827
10379,2013-01-31,GE-close,139.6695
10380,2013-02-28,GE-close,146.7512
10381,2013-03-28,GE-close,146.1192
10382,2013-04-30,GE-close,140.8736
10383,2013-05-31,GE-close,147.3832
10384,2013-06-28,GE-close,147.7593
10385,2013-07-31,GE-close,155.2779
10386,2013-08-30,GE-close,147.4407
10387,2013-09-30,GE-close,153.4019
10388,2013-10-31,GE-close,167.8495
10389,2013-11-29,GE-close,171.1885
10390,2013-12-31,GE-close,181.4349
10391,2014-01-31,GE-close,162.6636
10392,2014-02-28,GE-close,166.3082
10393,2014-03-31,GE-close,169.0506
10394,2014-04-30,GE-close,175.5802
10395,2014-05-30,GE-close,174.9272
10396,2014-06-30,GE-close,172.999
10397,2014-07-31,GE-close,165.5603
10398,2014-08-29,GE-close,171.0241
10399,2014-09-30,GE-close,170.0699
10400,2014-10-31,GE-close,171.3312
10401,2014-11-28,GE-close,175.8451
10402,2014-12-31,GE-close,169.2812
10403,2015-01-30,GE-close,160.0367
10404,2015-02-27,GE-close,175.7056
10405,2015-03-31,GE-close,167.7282
10406,2015-04-30,GE-close,183.0745
10407,2015-05-29,GE-close,184.359
10408,2015-06-30,GE-close,181.1361
10409,2015-07-31,GE-close,177.932
10410,2015-08-31,GE-close,169.2058
10411,2015-09-30,GE-close,173.4927
10412,2015-10-30,GE-close,198.9456
10413,2015-11-30,GE-close,205.9624
10414,2015-12-31,GE-close,215.8995
10415,2016-01-29,GE-close,201.691
10416,2016-02-29,GE-close,203.5574
10417,2016-03-31,GE-close,222.069
10418,2016-04-29,GE-close,214.8041
10419,2016-05-31,GE-close,211.1716
10420,2016-06-30,GE-close,221.5542
10421,2016-07-29,GE-close,219.1613
10422,2016-08-31,GE-close,219.8651
10423,2016-09-30,GE-close,210.0753
10424,2016-10-31,GE-close,206.3873
10425,2016-11-30,GE-close,218.1606
10426,2016-12-30,GE-close,225.8085
10427,2017-01-31,GE-close,212.2314
10428,2017-02-28,GE-close,214.7205
10429,2017-03-31,GE-close,214.6485
10430,2017-04-28,GE-close,208.8141
10431,2017-05-31,GE-close,197.2173
10432,2017-06-30,GE-close,196.1656
10433,2017-07-31,GE-close,185.9978
10434,2017-08-31,GE-close,178.2994
10435,2017-09-29,GE-close,177.3734
10436,2017-10-31,GE-close,147.8845
10437,2017-11-30,GE-close,134.1671
10438,2017-12-29,GE-close,128.8865
10439,2018-01-31,GE-close,119.4324
10440,2018-02-28,GE-close,105.0802
10441,2018-03-29,GE-close,100.3884
10442,2018-04-30,GE-close,104.7823
10443,2018-05-31,GE-close,104.8568
10444,2018-06-29,GE-close,102.2711
10445,2018-07-31,GE-close,102.4214
10446,2018-08-31,GE-close,97.2364
10447,2018-09-28,GE-close,85.6405
10448,2018-10-31,GE-close,76.6138
10449,2018-11-30,GE-close,56.8914
10450,2018-12-31,GE-close,57.4974
10451,2019-01-31,GE-close,77.1695
10452,2019-02-28,GE-close,82.0278
10453,2019-03-29,GE-close,78.9522
10454,2019-04-30,GE-close,80.3747
10455,2019-05-31,GE-close,74.6055
10456,2019-06-28,GE-close,83.0618
10457,2019-07-31,GE-close,82.6663
10458,2019-08-30,GE-close,65.2628
10459,2019-09-30,GE-close,70.7969
10460,2019-10-31,GE-close,79.0328
10461,2019-11-29,GE-close,89.2485
10462,2019-12-31,GE-close,88.4575
10463,2020-01-31,GE-close,98.6824
10464,2020-02-28,GE-close,86.2381
10465,2020-03-31,GE-close,63.0018
10466,2020-04-30,GE-close,53.9562
10467,2020-05-29,GE-close,52.1312
10468,2020-06-30,GE-close,54.2778
10469,2020-07-31,GE-close,48.2381
10470,2020-08-31,GE-close,50.3838
10471,2020-09-30,GE-close,49.5907
10472,2020-10-30,GE-close,59.0631
10473,2020-11-30,GE-close,81.0326
10474,2020-12-31,GE-close,86.0473
10475,2021-01-29,GE-close,85.0912
10476,2021-02-26,GE-close,99.9105
10477,2021-03-31,GE-close,104.6882
10478,2021-04-30,GE-close,104.6084
10479,2021-05-28,GE-close,112.1032
10480,2021-06-30,GE-close,107.4009
10481,2021-07-30,GE-close,103.3314
10482,2021-08-31,GE-close,105.1367
10483,2021-09-30,GE-close,102.8421
10484,2021-10-29,GE-close,104.6788
10485,2021-11-30,GE-close,94.8168
10486,2021-12-31,GE-close,94.3816
10487,2022-01-31,GE-close,94.3916
10488,2022-02-28,GE-close,95.4206
10489,2022-03-31,GE-close,91.5
10490,2022-04-18,GE-close,90.4
10491,1999-12-31,MCD-close,22.9711
10492,2000-01-31,MCD-close,21.3014
10493,2000-02-29,MCD-close,18.0931
10494,2000-03-31,MCD-close,21.3014
10495,2000-04-28,MCD-close,21.6889
10496,2000-05-31,MCD-close,20.589
10497,2000-06-30,MCD-close,18.7712
10498,2000-07-31,MCD-close,18.0589
10499,2000-08-31,MCD-close,17.0331
10500,2000-09-29,MCD-close,17.5007
10501,2000-10-31,MCD-close,17.9702
10502,2000-11-30,MCD-close,18.6005
10503,2000-12-29,MCD-close,19.8374
10504,2001-01-31,MCD-close,17.1244
10505,2001-02-28,MCD-close,17.1535
10506,2001-03-30,MCD-close,15.4907
10507,2001-04-30,MCD-close,16.045
10508,2001-05-31,MCD-close,17.667
10509,2001-06-29,MCD-close,15.7883
10510,2001-07-31,MCD-close,17.0019
10511,2001-08-31,MCD-close,17.5211
10512,2001-09-28,MCD-close,15.8349
10513,2001-10-31,MCD-close,15.2106
10514,2001-11-30,MCD-close,15.7882
10515,2001-12-31,MCD-close,15.5706
10516,2002-01-31,MCD-close,15.9882
10517,2002-02-28,MCD-close,15.3529
10518,2002-03-28,MCD-close,16.3235
10519,2002-04-30,MCD-close,16.7059
10520,2002-05-31,MCD-close,17.6117
10521,2002-06-28,MCD-close,16.7353
10522,2002-07-31,MCD-close,14.5588
10523,2002-08-30,MCD-close,13.9765
10524,2002-09-30,MCD-close,10.3882
10525,2002-10-31,MCD-close,10.6529
10526,2002-11-29,MCD-close,11.0315
10527,2002-12-31,MCD-close,9.5884
10528,2003-01-31,MCD-close,8.4912
10529,2003-02-28,MCD-close,8.1156
10530,2003-03-31,MCD-close,8.6224
10531,2003-04-30,MCD-close,10.1966
10532,2003-05-30,MCD-close,11.1686
10533,2003-06-30,MCD-close,13.1543
10534,2003-07-31,MCD-close,13.7207
10535,2003-08-29,MCD-close,13.3689
10536,2003-09-30,MCD-close,14.0368
10537,2003-10-31,MCD-close,14.9074
10538,2003-11-28,MCD-close,15.516
10539,2003-12-31,MCD-close,15.0317
10540,2004-01-30,MCD-close,15.5826
10541,2004-02-27,MCD-close,17.1324
10542,2004-03-31,MCD-close,17.2958
10543,2004-04-30,MCD-close,16.4846
10544,2004-05-28,MCD-close,15.9822
10545,2004-06-30,MCD-close,15.74
10546,2004-07-30,MCD-close,16.6481
10547,2004-08-31,MCD-close,16.3575
10548,2004-09-30,MCD-close,16.9689
10549,2004-10-29,MCD-close,17.647
10550,2004-11-30,MCD-close,18.9505
10551,2004-12-31,MCD-close,19.7642
10552,2005-01-31,MCD-close,19.9677
10553,2005-02-28,MCD-close,20.393
10554,2005-03-31,MCD-close,19.1971
10555,2005-04-29,MCD-close,18.0689
10556,2005-05-31,MCD-close,19.0738
10557,2005-06-30,MCD-close,17.1072
10558,2005-07-29,MCD-close,19.2156
10559,2005-08-31,MCD-close,20.0047
10560,2005-09-30,MCD-close,20.6458
10561,2005-10-31,MCD-close,19.4807
10562,2005-11-30,MCD-close,21.2885
10563,2005-12-30,MCD-close,21.2067
10564,2006-01-31,MCD-close,22.018
10565,2006-02-28,MCD-close,21.9551
10566,2006-03-31,MCD-close,21.6092
10567,2006-04-28,MCD-close,21.7413
10568,2006-05-31,MCD-close,20.8608
10569,2006-06-30,MCD-close,21.1312
10570,2006-07-31,MCD-close,22.257
10571,2006-08-31,MCD-close,22.5777
10572,2006-09-29,MCD-close,24.6028
10573,2006-10-31,MCD-close,26.3637
10574,2006-11-30,MCD-close,27.0311
10575,2006-12-29,MCD-close,28.551
10576,2007-01-31,MCD-close,28.5639
10577,2007-02-28,MCD-close,28.1388
10578,2007-03-30,MCD-close,29.0148
10579,2007-04-30,MCD-close,31.0951
10580,2007-05-31,MCD-close,32.5571
10581,2007-06-29,MCD-close,32.6923
10582,2007-07-31,MCD-close,30.831
10583,2007-08-31,MCD-close,31.7198
10584,2007-09-28,MCD-close,35.0818
10585,2007-10-31,MCD-close,38.4823
10586,2007-11-30,MCD-close,38.6473
10587,2007-12-31,MCD-close,38.9381
10588,2008-01-31,MCD-close,35.4151
10589,2008-02-29,MCD-close,36.011
10590,2008-03-31,MCD-close,37.1157
10591,2008-04-30,MCD-close,39.6513
10592,2008-05-30,MCD-close,39.4783
10593,2008-06-30,MCD-close,37.6569
10594,2008-07-31,MCD-close,40.0481
10595,2008-08-29,MCD-close,41.8097
10596,2008-09-30,MCD-close,41.5739
10597,2008-10-31,MCD-close,39.0336
10598,2008-11-28,MCD-close,39.928
10599,2008-12-31,MCD-close,42.2659
10600,2009-01-30,MCD-close,39.4319
10601,2009-02-27,MCD-close,35.8506
10602,2009-03-31,MCD-close,37.4424
10603,2009-04-30,MCD-close,36.5642
10604,2009-05-29,MCD-close,40.4751
10605,2009-06-30,MCD-close,39.7733
10606,2009-07-31,MCD-close,38.0922
10607,2009-08-31,MCD-close,39.2555
10608,2009-09-30,MCD-close,39.8349
10609,2009-10-30,MCD-close,40.9098
10610,2009-11-30,MCD-close,44.5303
10611,2009-12-31,MCD-close,43.96
10612,2010-01-29,MCD-close,43.953
10613,2010-02-26,MCD-close,45.3367
10614,2010-03-31,MCD-close,47.3746
10615,2010-04-30,MCD-close,50.1225
10616,2010-05-28,MCD-close,47.8697
10617,2010-06-30,MCD-close,47.1538
10618,2010-07-30,MCD-close,49.9171
10619,2010-08-31,MCD-close,52.6963
10620,2010-09-30,MCD-close,53.7422
10621,2010-10-29,MCD-close,56.0935
10622,2010-11-30,MCD-close,56.916
10623,2010-12-31,MCD-close,55.7966
10624,2011-01-31,MCD-close,53.5505
10625,2011-02-28,MCD-close,55.4623
10626,2011-03-31,MCD-close,55.7628
10627,2011-04-29,MCD-close,57.3898
10628,2011-05-31,MCD-close,60.2035
10629,2011-06-30,MCD-close,62.256
10630,2011-07-29,MCD-close,63.8508
10631,2011-08-31,MCD-close,67.201
10632,2011-09-30,MCD-close,65.2759
10633,2011-10-31,MCD-close,69.0146
10634,2011-11-30,MCD-close,71.531
10635,2011-12-30,MCD-close,75.133
10636,2012-01-31,MCD-close,74.1745
10637,2012-02-29,MCD-close,74.8683
10638,2012-03-30,MCD-close,73.9784
10639,2012-04-30,MCD-close,73.4883
10640,2012-05-31,MCD-close,67.9003
10641,2012-06-29,MCD-close,67.2847
10642,2012-07-31,MCD-close,67.9155
10643,2012-08-31,MCD-close,68.551
10644,2012-09-28,MCD-close,70.2822
10645,2012-10-31,MCD-close,66.4905
10646,2012-11-30,MCD-close,67.2679
10647,2012-12-31,MCD-close,68.1721
10648,2013-01-31,MCD-close,73.6438
10649,2013-02-28,MCD-close,74.7114
10650,2013-03-28,MCD-close,77.664
10651,2013-04-30,MCD-close,79.5727
10652,2013-05-31,MCD-close,75.8301
10653,2013-06-28,MCD-close,77.7382
10654,2013-07-31,MCD-close,77.0158
10655,2013-08-30,MCD-close,74.6962
10656,2013-09-30,MCD-close,76.1607
10657,2013-10-31,MCD-close,76.4061
10658,2013-11-29,MCD-close,77.7222
10659,2013-12-31,MCD-close,77.4508
10660,2014-01-31,MCD-close,75.1679
10661,2014-02-28,MCD-close,76.5972
10662,2014-03-31,MCD-close,78.9156
10663,2014-04-30,MCD-close,81.6124
10664,2014-05-30,MCD-close,82.3053
10665,2014-06-30,MCD-close,81.7454
10666,2014-07-31,MCD-close,76.7307
10667,2014-08-29,MCD-close,76.7034
10668,2014-09-30,MCD-close,77.5955
10669,2014-10-31,MCD-close,76.7116
10670,2014-11-28,MCD-close,79.9323
10671,2014-12-31,MCD-close,77.3645
10672,2015-01-30,MCD-close,76.3241
10673,2015-02-27,MCD-close,82.3554
10674,2015-03-31,MCD-close,81.1397
10675,2015-04-30,MCD-close,80.3985
10676,2015-05-29,MCD-close,80.586
10677,2015-06-30,MCD-close,79.8636
10678,2015-07-31,MCD-close,83.8874
10679,2015-08-31,MCD-close,80.5265
10680,2015-09-30,MCD-close,83.5011
10681,2015-10-30,MCD-close,95.1284
10682,2015-11-30,MCD-close,97.5008
10683,2015-12-31,MCD-close,100.9
10684,2016-01-29,MCD-close,105.717
10685,2016-02-29,MCD-close,100.8496
10686,2016-03-31,MCD-close,108.1558
10687,2016-04-29,MCD-close,108.8529
10688,2016-05-31,MCD-close,105.0406
10689,2016-06-30,MCD-close,104.3211
10690,2016-07-29,MCD-close,101.9892
10691,2016-08-31,MCD-close,101.0376
10692,2016-09-30,MCD-close,100.7755
10693,2016-10-31,MCD-close,98.3382
10694,2016-11-30,MCD-close,105.0028
10695,2016-12-30,MCD-close,107.1597
10696,2017-01-31,MCD-close,107.908
10697,2017-02-28,MCD-close,113.2122
10698,2017-03-31,MCD-close,114.9505
10699,2017-04-28,MCD-close,124.1033
10700,2017-05-31,MCD-close,133.8236
10701,2017-06-30,MCD-close,136.6748
10702,2017-07-31,MCD-close,138.4417
10703,2017-08-31,MCD-close,143.5929
10704,2017-09-29,MCD-close,140.6398
10705,2017-10-31,MCD-close,149.8224
10706,2017-11-30,MCD-close,155.271
10707,2017-12-29,MCD-close,155.4065
10708,2018-01-31,MCD-close,154.5216
10709,2018-02-28,MCD-close,143.3347
10710,2018-03-29,MCD-close,142.0989
10711,2018-04-30,MCD-close,152.1489
10712,2018-05-31,MCD-close,145.3974
10713,2018-06-29,MCD-close,143.2842
10714,2018-07-31,MCD-close,144.0614
10715,2018-08-31,MCD-close,149.2738
10716,2018-09-28,MCD-close,153.9296
10717,2018-10-31,MCD-close,162.7722
10718,2018-11-30,MCD-close,174.5223
10719,2018-12-31,MCD-close,164.3941
10720,2019-01-31,MCD-close,165.5143
10721,2019-02-28,MCD-close,171.2728
10722,2019-03-29,MCD-close,176.9185
10723,2019-04-30,MCD-close,184.0642
10724,2019-05-31,MCD-close,185.797
10725,2019-06-28,MCD-close,194.5963
10726,2019-07-31,MCD-close,197.4638
10727,2019-08-30,MCD-close,205.3447
10728,2019-09-30,MCD-close,202.2736
10729,2019-10-31,MCD-close,185.3067
10730,2019-11-29,MCD-close,184.3929
10731,2019-12-31,MCD-close,187.3606
10732,2020-01-31,MCD-close,202.872
10733,2020-02-28,MCD-close,185.2842
10734,2020-03-31,MCD-close,157.7831
10735,2020-04-30,MCD-close,178.9767
10736,2020-05-29,MCD-close,178.9862
10737,2020-06-30,MCD-close,177.209
10738,2020-07-31,MCD-close,186.6329
10739,2020-08-31,MCD-close,206.3164
10740,2020-09-30,MCD-close,212.085
10741,2020-10-30,MCD-close,205.8139
10742,2020-11-30,MCD-close,211.3506
10743,2020-12-31,MCD-close,208.5707
10744,2021-01-29,MCD-close,202.0195
10745,2021-02-26,MCD-close,201.6209
10746,2021-03-31,MCD-close,219.2263
10747,2021-04-30,MCD-close,230.9046
10748,2021-05-28,MCD-close,230.0243
10749,2021-06-30,MCD-close,227.1722
10750,2021-07-30,MCD-close,238.6985
10751,2021-08-31,MCD-close,234.804
10752,2021-09-30,MCD-close,238.4132
10753,2021-10-29,MCD-close,242.8035
10754,2021-11-30,MCD-close,243.2287
10755,2021-12-31,MCD-close,266.5671
10756,2022-01-31,MCD-close,257.9954
10757,2022-02-28,MCD-close,244.77
10758,2022-03-31,MCD-close,247.28
10759,2022-04-18,MCD-close,251.06
10760,1999-12-31,AMGN-close,46.0732
10761,2000-01-31,AMGN-close,48.8579
10762,2000-02-29,AMGN-close,52.3099
10763,2000-03-31,AMGN-close,47.0858
10764,2000-04-28,AMGN-close,42.9587
10765,2000-05-31,AMGN-close,48.8119
10766,2000-06-30,AMGN-close,53.8902
10767,2000-07-31,AMGN-close,49.8168
10768,2000-08-31,AMGN-close,58.1554
10769,2000-09-29,AMGN-close,53.568
10770,2000-10-31,AMGN-close,44.447
10771,2000-11-30,AMGN-close,48.8119
10772,2000-12-29,AMGN-close,49.0497
10773,2001-01-31,AMGN-close,53.9362
10774,2001-02-28,AMGN-close,55.2787
10775,2001-03-30,AMGN-close,46.173
10776,2001-04-30,AMGN-close,46.9017
10777,2001-05-31,AMGN-close,50.9214
10778,2001-06-29,AMGN-close,46.5489
10779,2001-07-31,AMGN-close,48.1061
10780,2001-08-31,AMGN-close,49.3258
10781,2001-09-28,AMGN-close,45.0837
10782,2001-10-31,AMGN-close,43.5878
10783,2001-11-30,AMGN-close,50.9598
10784,2001-12-31,AMGN-close,43.2963
10785,2002-01-31,AMGN-close,42.5752
10786,2002-02-28,AMGN-close,44.4776
10787,2002-03-28,AMGN-close,45.7817
10788,2002-04-30,AMGN-close,40.5653
10789,2002-05-31,AMGN-close,36.5379
10790,2002-06-28,AMGN-close,32.127
10791,2002-07-31,AMGN-close,35.0114
10792,2002-08-30,AMGN-close,34.5434
10793,2002-09-30,AMGN-close,31.9889
10794,2002-10-31,AMGN-close,35.7325
10795,2002-11-29,AMGN-close,36.2081
10796,2002-12-31,AMGN-close,37.0826
10797,2003-01-31,AMGN-close,39.0925
10798,2003-02-28,AMGN-close,41.9155
10799,2003-03-31,AMGN-close,44.1478
10800,2003-04-30,AMGN-close,47.0245
10801,2003-05-30,AMGN-close,49.6634
10802,2003-06-30,AMGN-close,50.5839
10803,2003-07-31,AMGN-close,53.2612
10804,2003-08-29,AMGN-close,50.5839
10805,2003-09-30,AMGN-close,49.4946
10806,2003-10-31,AMGN-close,47.3773
